ID,項,レースID,レース名,距離,天候,馬場,開催年,開催コース,開催回,開催日,レースタイプ,No,グレード
3375,0,202408070605,2歳新馬,1600,晴,良,2024,京都,5,2024-12-15,芝,,
3376,0,202408070606,2歳新馬,1800,晴,良,2024,京都,6,2024-12-15,ダート,,
3377,0,202408070607,3歳以上1勝クラス,1400,晴,良,2024,京都,7,2024-12-15,ダート,,
3378,0,202408070608,3歳以上1勝クラス,2200,晴,良,2024,京都,8,2024-12-15,芝,,
3379,0,202408070609,小倉山特別,1800,晴,良,2024,京都,9,2024-12-15,ダート,,
3380,0,202408070610,サリオスC,1400,晴,良,2024,京都,10,2024-12-15,ダート,,
3381,0,202408070611,朝日杯フューチュリティステークス,1600,晴,良,2024,京都,11,2024-12-15,芝,,G1
3382,0,202408070612,東山ステークス,1400,晴,良,2024,京都,12,2024-12-15,芝,,
3383,0,202406050701,2歳未勝利,1200,晴,良,2024,中山,1,2024-12-21,ダート,,
3384,0,202406050702,2歳未勝利,1800,晴,良,2024,中山,2,2024-12-21,ダート,,
3385,0,202406050703,2歳未勝利,1600,晴,良,2024,中山,3,2024-12-21,芝,,
3386,0,202406050704,2歳未勝利,1800,晴,良,2024,中山,4,2024-12-21,ダート,,
3387,0,202406050705,2歳新馬,1800,晴,良,2024,中山,5,2024-12-21,芝,,
3388,0,202406050706,2歳新馬,1800,晴,良,2024,中山,6,2024-12-21,ダート,,
3389,0,202406050707,2歳1勝クラス,1200,晴,良,2024,中山,7,2024-12-21,ダート,,
3390,0,202406050708,3歳以上1勝クラス,1200,晴,良,2024,中山,8,2024-12-21,ダート,,
3391,0,202406050709,ノエル賞,2200,晴,良,2024,中山,9,2024-12-21,芝,,
3392,0,202406050710,中山大障害,4100,晴,良,2024,中山,10,2024-12-21,障害,,JG1
3393,0,202406050711,グレイトフルS,2500,晴,良,2024,中山,11,2024-12-21,芝,,
3394,0,202406050712,クリスマスカップ,1200,晴,良,2024,中山,12,2024-12-21,芝,,
3395,0,202408070701,2歳未勝利,1800,曇,良,2024,京都,1,2024-12-21,ダート,,
3396,0,202408070702,2歳未勝利,1200,曇,良,2024,京都,2,2024-12-21,ダート,,
3397,0,202408070703,2歳未勝利,1800,曇,良,2024,京都,3,2024-12-21,ダート,,
3398,0,202408070704,2歳未勝利,2000,曇,良,2024,京都,4,2024-12-21,芝,,
3399,0,202408070705,2歳新馬,1600,曇,良,2024,京都,5,2024-12-21,芝,,
3400,0,202408070706,2歳新馬,1400,曇,良,2024,京都,6,2024-12-21,ダート,,
3401,0,202408070707,3歳以上1勝クラス,1800,曇,良,2024,京都,7,2024-12-21,ダート,,
3402,0,202408070708,3歳以上1勝クラス,1400,曇,良,2024,京都,8,2024-12-21,ダート,,
3403,0,202408070709,万両賞,1400,曇,良,2024,京都,9,2024-12-21,芝,,
3404,0,202408070710,御陵ステークス,1800,曇,良,2024,京都,10,2024-12-21,ダート,,
3405,0,202408070711,阪神カップ,1400,曇,良,2024,京都,11,2024-12-21,芝,,G2
3406,0,202408070712,3歳以上2勝クラス,1800,曇,良,2024,京都,12,2024-12-21,芝,,
3407,0,202406050801,2歳未勝利,1200,晴,良,2024,中山,1,2024-12-22,ダート,,
3408,0,202406050802,2歳未勝利,1800,晴,良,2024,中山,2,2024-12-22,ダート,,
3409,0,202406050803,2歳未勝利,1200,晴,良,2024,中山,3,2024-12-22,芝,,
3410,0,202406050804,2歳未勝利,2000,晴,良,2024,中山,4,2024-12-22,芝,,
3411,0,202406050805,2歳新馬,1200,晴,良,2024,中山,5,2024-12-22,ダート,,
3412,0,202406050806,2歳新馬,1600,晴,良,2024,中山,6,2024-12-22,芝,,
3413,0,202406050807,3歳以上1勝クラス,1800,晴,良,2024,中山,7,2024-12-22,ダート,,
3414,0,202406050808,冬至特別,1200,晴,良,2024,中山,8,2024-12-22,ダート,,
3415,0,202406050809,グッドラックハンデ,2500,晴,良,2024,中山,9,2024-12-22,芝,,
3416,0,202406050810,オルフェーヴルC,1600,晴,良,2024,中山,10,2024-12-22,芝,,
3417,0,202406050811,有馬記念,2500,晴,良,2024,中山,11,2024-12-22,芝,,G1
3418,0,202406050812,フェアウェルS,1200,晴,良,2024,中山,12,2024-12-22,ダート,,
3419,0,202408070801,2歳未勝利,1400,曇,良,2024,京都,1,2024-12-22,ダート,,
3420,0,202408070802,2歳未勝利,1600,曇,良,2024,京都,2,2024-12-22,芝,,
3421,0,202408070803,2歳未勝利,1400,曇,良,2024,京都,3,2024-12-22,芝,,
3422,0,202408070804,2歳新馬,1800,曇,良,2024,京都,4,2024-12-22,ダート,,
3423,0,202408070805,障害3歳以上未勝利,2910,曇,良  ダート,2024,京都,5,2024-12-22,障害,,
3424,0,202408070806,2歳新馬,1800,曇,良,2024,京都,6,2024-12-22,芝,,
3425,0,202408070807,3歳以上1勝クラス,1200,晴,良,2024,京都,7,2024-12-22,ダート,,
3426,0,202408070808,3歳以上2勝クラス,1400,晴,良,2024,京都,8,2024-12-22,ダート,,
3427,0,202408070809,クリスマスエルフ賞,1800,晴,良,2024,京都,9,2024-12-22,ダート,,
3428,0,202408070810,サンタクロースS,2000,晴,良,2024,京都,10,2024-12-22,芝,,
3429,0,202408070811,りんくうステークス,1200,晴,良,2024,京都,11,2024-12-22,ダート,,
3430,0,202408070812,ジングルベル賞,1400,晴,良,2024,京都,12,2024-12-22,芝,,
3431,0,202406050901,2歳未勝利,1200,晴,良,2024,中山,1,2024-12-28,ダート,,
3432,0,202406050902,2歳未勝利,1800,晴,良,2024,中山,2,2024-12-28,ダート,,
3433,0,202406050903,2歳未勝利,1600,晴,良,2024,中山,3,2024-12-28,芝,,
3434,0,202406050904,2歳未勝利,1800,晴,良,2024,中山,4,2024-12-28,芝,,
3435,0,202406050905,2歳新馬,2000,晴,良,2024,中山,5,2024-12-28,芝,,
3436,0,202406050906,2歳新馬,1200,晴,良,2024,中山,6,2024-12-28,ダート,,
3437,0,202406050907,3歳以上1勝クラス,1800,晴,良,2024,中山,7,2024-12-28,芝,,
3438,0,202406050908,3歳以上1勝クラス,1200,晴,良,2024,中山,8,2024-12-28,ダート,,
3439,0,202406050909,ベストウィッシュC,1200,晴,良,2024,中山,9,2024-12-28,ダート,,
3440,0,202406050910,コントレイルC,1800,晴,良,2024,中山,10,2024-12-28,ダート,,
3441,0,202406050911,ホープフルステークス,2000,晴,良,2024,中山,11,2024-12-28,芝,,G1
3442,0,202406050912,2024ファイナルS,1600,晴,良,2024,中山,12,2024-12-28,芝,,
3443,0,202408070901,2歳未勝利,1400,晴,良,2024,京都,1,2024-12-28,ダート,,
3444,0,202408070902,2歳未勝利,1800,晴,良,2024,京都,2,2024-12-28,ダート,,
3445,0,202408070903,2歳未勝利,2000,晴,良,2024,京都,3,2024-12-28,芝,,
3446,0,202408070904,障害3歳以上未勝利,2910,晴,良  ダート,2024,京都,4,2024-12-28,障害,,
3447,0,202408070905,2歳新馬,2000,晴,良,2024,京都,5,2024-12-28,芝,,
3448,0,202408070906,2歳1勝クラス,1800,晴,良,2024,京都,6,2024-12-28,ダート,,
3449,0,202408070907,3歳以上1勝クラス,1800,晴,良,2024,京都,7,2024-12-28,芝,,
3450,0,202408070908,3歳以上1勝クラス,1800,晴,良,2024,京都,8,2024-12-28,ダート,,
3451,0,202408070909,春待月賞,1400,晴,良,2024,京都,9,2024-12-28,ダート,,
3452,0,202408070910,フォーチュンカップ,2000,晴,良,2024,京都,10,2024-12-28,芝,,
3453,0,202408070911,ベテルギウスS,1800,晴,良,2024,京都,11,2024-12-28,ダート,,
3454,0,202408070912,カウントダウンS,1200,晴,良,2024,京都,12,2024-12-28,芝,,
3455,0,202506010101,3歳未勝利,1200,晴,良,2025,中山,1,2025-01-05,ダート,,
3456,0,202506010102,3歳未勝利,1800,晴,良,2025,中山,2,2025-01-05,ダート,,
3457,0,202506010103,3歳新馬,1800,晴,良,2025,中山,3,2025-01-05,ダート,,
3458,0,202506010104,4歳以上1勝クラス,2400,晴,良,2025,中山,4,2025-01-05,ダート,,
3459,0,202506010105,3歳未勝利,1600,晴,良,2025,中山,5,2025-01-05,芝,,
3460,0,202506010106,3歳新馬,2000,晴,良,2025,中山,6,2025-01-05,芝,,
3461,0,202506010107,4歳以上1勝クラス,1800,晴,良,2025,中山,7,2025-01-05,ダート,,
3462,0,202506010108,4歳以上2勝クラス,1200,晴,良,2025,中山,8,2025-01-05,芝,,
3463,0,202506010109,招福ステークス,1800,晴,良,2025,中山,9,2025-01-05,ダート,,
3464,0,202506010110,ジュニアカップ,1600,曇,良,2025,中山,10,2025-01-05,芝,,
3465,0,202506010111,日刊スポ賞中山金杯,2000,曇,良,2025,中山,11,2025-01-05,芝,,
3466,0,202506010112,4歳以上2勝クラス,1200,晴,良,2025,中山,12,2025-01-05,ダート,,
3467,0,202507010101,3歳未勝利,1800,晴,良,2025,中京,1,2025-01-05,ダート,,
3468,0,202507010102,3歳未勝利,1400,晴,良,2025,中京,2,2025-01-05,ダート,,
3469,0,202507010103,3歳未勝利,1900,晴,良,2025,中京,3,2025-01-05,ダート,,
3470,0,202507010104,3歳新馬,1800,晴,良,2025,中京,4,2025-01-05,ダート,,
3471,0,202507010105,3歳新馬,2000,晴,良,2025,中京,5,2025-01-05,芝,,
3472,0,202507010106,4歳以上1勝クラス,1800,晴,良,2025,中京,6,2025-01-05,ダート,,
3473,0,202507010107,3歳1勝クラス,2000,晴,良,2025,中京,7,2025-01-05,芝,,
3474,0,202507010108,4歳以上2勝クラス,1200,晴,良,2025,中京,8,2025-01-05,ダート,,
3475,0,202507010109,鶴舞特別,2200,晴,良,2025,中京,9,2025-01-05,芝,,
3476,0,202507010110,門松ステークス,1200,晴,良,2025,中京,10,2025-01-05,ダート,,
3477,0,202507010111,スポニチ賞京都金杯,1600,晴,良,2025,中京,11,2025-01-05,芝,,
3478,0,202507010112,4歳以上1勝クラス,1600,晴,良,2025,中京,12,2025-01-05,芝,,
3479,0,202506010201,3歳未勝利,1200,曇,良,2025,中山,1,2025-01-06,ダート,,
3480,0,202506010202,3歳未勝利,1800,曇,良,2025,中山,2,2025-01-06,ダート,,
3481,0,202506010203,3歳未勝利,1800,曇,良,2025,中山,3,2025-01-06,ダート,,
3482,0,202506010204,4歳以上1勝クラス,1200,曇,良,2025,中山,4,2025-01-06,ダート,,
3483,0,202506010205,3歳新馬,1600,曇,良,2025,中山,5,2025-01-06,芝,,
3484,0,202506010206,3歳未勝利,2000,曇,良,2025,中山,6,2025-01-06,芝,,
3485,0,202506010207,3歳1勝クラス,2000,小雨,良,2025,中山,7,2025-01-06,芝,,
3486,0,202506010208,中山新春ジャンプS,3200,小雨,良  ダート,2025,中山,8,2025-01-06,障害,,
3487,0,202506010209,初茜賞,1800,曇,良,2025,中山,9,2025-01-06,ダート,,
3488,0,202506010210,初日の出賞,2000,曇,良,2025,中山,10,2025-01-06,芝,,
3489,0,202506010211,サンライズステークス,1200,曇,良,2025,中山,11,2025-01-06,芝,,
3490,0,202506010212,4歳以上1勝クラス,1800,小雨,良,2025,中山,12,2025-01-06,ダート,,
3491,0,202507010201,3歳未勝利,1800,曇,良,2025,中京,1,2025-01-06,ダート,,
3492,0,202507010202,3歳未勝利,1200,雨,良,2025,中京,2,2025-01-06,ダート,,
3493,0,202507010203,3歳新馬,1400,曇,良,2025,中京,3,2025-01-06,ダート,,
3494,0,202507010204,3歳1勝クラス,1800,曇,良,2025,中京,4,2025-01-06,ダート,,
3495,0,202507010205,3歳未勝利,2000,曇,良,2025,中京,5,2025-01-06,芝,,
3496,0,202507010206,3歳未勝利,1400,曇,良,2025,中京,6,2025-01-06,芝,,
3497,0,202507010207,4歳以上1勝クラス,1800,小雨,良,2025,中京,7,2025-01-06,ダート,,
3498,0,202507010208,4歳以上1勝クラス,1400,小雨,良,2025,中京,8,2025-01-06,ダート,,
3499,0,202507010209,天竜川特別,1800,雨,良,2025,中京,9,2025-01-06,ダート,,
3500,0,202507010210,寿ステークス,2000,雨,稍重,2025,中京,10,2025-01-06,芝,,
3501,0,202507010211,万葉ステークス,3000,雨,稍重,2025,中京,11,2025-01-06,芝,,
3502,0,202507010212,4歳以上2勝クラス,1600,雨,重,2025,中京,12,2025-01-06,芝,,
3503,0,202506010301,3歳未勝利,1200,晴,稍重,2025,中山,1,2025-01-11,ダート,,
3504,0,202506010302,3歳未勝利,1800,晴,稍重,2025,中山,2,2025-01-11,ダート,,
3505,0,202506010303,3歳未勝利,1800,晴,稍重,2025,中山,3,2025-01-11,ダート,,
3506,0,202506010304,3歳新馬,1200,晴,稍重,2025,中山,4,2025-01-11,ダート,,
3507,0,202506010305,3歳新馬,2000,晴,良,2025,中山,5,2025-01-11,芝,,
3508,0,202506010306,4歳以上1勝クラス,1800,晴,稍重,2025,中山,6,2025-01-11,ダート,,
3509,0,202506010307,3歳未勝利,1600,晴,良,2025,中山,7,2025-01-11,芝,,
3510,0,202506010308,4歳以上1勝クラス,1200,晴,稍重,2025,中山,8,2025-01-11,ダート,,
3511,0,202506010309,黒竹賞,1800,晴,稍重,2025,中山,9,2025-01-11,ダート,,
3512,0,202506010310,初凪賞,1800,晴,稍重,2025,中山,10,2025-01-11,ダート,,
3513,0,202506010311,迎春ステークス,2200,晴,良,2025,中山,11,2025-01-11,芝,,
3514,0,202506010312,4歳以上2勝クラス,1600,晴,良,2025,中山,12,2025-01-11,芝,,
3515,0,202507010301,3歳未勝利,1800,晴,良,2025,中京,1,2025-01-11,ダート,,
3516,0,202507010302,3歳未勝利,1200,晴,良,2025,中京,2,2025-01-11,ダート,,
3517,0,202507010303,3歳新馬,1800,晴,良,2025,中京,3,2025-01-11,ダート,,
3518,0,202507010304,4歳以上1勝クラス,1400,晴,良,2025,中京,4,2025-01-11,ダート,,
3519,0,202507010305,3歳未勝利,2200,晴,良,2025,中京,5,2025-01-11,芝,,
3520,0,202507010306,3歳1勝クラス,1200,晴,良,2025,中京,6,2025-01-11,芝,,
3521,0,202507010307,4歳以上1勝クラス,1800,晴,良,2025,中京,7,2025-01-11,ダート,,
3522,0,202507010308,牛若丸ジャンプS,3300,晴,良,2025,中京,8,2025-01-11,障害,,
3523,0,202507010309,渥美特別,2000,晴,良,2025,中京,9,2025-01-11,芝,,
3524,0,202507010310,恵那特別,1800,晴,良,2025,中京,10,2025-01-11,ダート,,
3525,0,202507010311,すばるステークス,1400,晴,良,2025,中京,11,2025-01-11,ダート,,
3526,0,202507010312,3歳未勝利,1600,晴,良,2025,中京,12,2025-01-11,芝,,
3527,0,202506010401,3歳未勝利,1200,曇,良,2025,中山,1,2025-01-12,ダート,,
3528,0,202506010402,3歳未勝利,1800,曇,良,2025,中山,2,2025-01-12,ダート,,
3529,0,202506010403,3歳未勝利,1200,曇,良,2025,中山,3,2025-01-12,ダート,,
3530,0,202506010404,3歳新馬,1800,曇,良,2025,中山,4,2025-01-12,ダート,,
3531,0,202506010405,3歳未勝利,2000,曇,良,2025,中山,5,2025-01-12,芝,,
3532,0,202506010406,4歳以上1勝クラス,1200,曇,良,2025,中山,6,2025-01-12,ダート,,
3533,0,202506010407,4歳以上1勝クラス,2200,曇,良,2025,中山,7,2025-01-12,芝,,
3534,0,202506010408,4歳以上1勝クラス,1800,曇,良,2025,中山,8,2025-01-12,ダート,,
3535,0,202506010409,初咲賞,2200,曇,良,2025,中山,9,2025-01-12,芝,,
3536,0,202506010410,ポルックスステークス,1800,曇,良,2025,中山,10,2025-01-12,ダート,,
3537,0,202506010411,フェアリーステークス,1600,曇,良,2025,中山,11,2025-01-12,芝,,
3538,0,202506010412,4歳以上2勝クラス,1200,曇,良,2025,中山,12,2025-01-12,ダート,,
3539,0,202507010401,3歳未勝利,1800,曇,良,2025,中京,1,2025-01-12,ダート,,
3540,0,202507010402,3歳未勝利,1400,曇,良,2025,中京,2,2025-01-12,ダート,,
3541,0,202507010403,3歳未勝利,1200,曇,良,2025,中京,3,2025-01-12,ダート,,
3542,0,202507010404,障害4歳以上未勝利,3000,曇,良,2025,中京,4,2025-01-12,障害,,
3543,0,202507010405,3歳新馬,1800,曇,良,2025,中京,5,2025-01-12,ダート,,
3544,0,202507010406,3歳未勝利,2000,曇,良,2025,中京,6,2025-01-12,芝,,
3545,0,202507010407,3歳1勝クラス,1400,曇,良,2025,中京,7,2025-01-12,ダート,,
3546,0,202507010408,4歳以上1勝クラス,1200,曇,良,2025,中京,8,2025-01-12,ダート,,
3547,0,202507010409,天白川特別,1900,曇,良,2025,中京,9,2025-01-12,ダート,,
3548,0,202507010410,新春ステークス,1600,曇,良,2025,中京,10,2025-01-12,芝,,
3549,0,202507010411,淀短距離ステークス,1200,曇,良,2025,中京,11,2025-01-12,芝,,
3550,0,202507010412,4歳以上1勝クラス,1400,曇,良,2025,中京,12,2025-01-12,芝,,
3551,0,202506010501,3歳未勝利,1200,晴,良,2025,中山,1,2025-01-13,ダート,,
3552,0,202506010502,3歳未勝利,1800,晴,良,2025,中山,2,2025-01-13,ダート,,
3553,0,202506010503,3歳未勝利,1800,晴,良,2025,中山,3,2025-01-13,ダート,,
3554,0,202506010504,障害4歳以上未勝利,2880,晴,良  ダート,2025,中山,4,2025-01-13,障害,,
